Timestamp,Value,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,Class
101932.2222,46.4,-13.54827773,0.641625067,-14.93030125,0.046473058,-0.01731396,,0.076759472,-0.066351777,0.123693591,0.045222323,0.181943552,,0
170476.6667,0.712,1.125375051,0.130887485,-1.053913643,-0.008604691,-0.054676724,1.404607116,0.193173026,0.013781184,-0.216774303,0.676345111,-0.208015375,-0.366904562,0
86120,8.472,-169,-0.621140012,-17.6503646,0.031223849,0.100120893,-0.274560143,-1184,-0.011667881,-0.059342445,-0.002167863,0.192999487,-0.153031919,0
134478.8889,0.008,-0.221442513,,18.01450131,0.04271766,0.295403069,-1.258524907,-0.045186749,-0.017884056,0.363007507,0.868321542,-0.174476846,,0
55074.44444,168,-5.699730077,-0.386188341,-12.34720345,0.034978902,,-477,-0.14040769,,0.044689862,-0.373011019,0.269459459,0.397563239,0
152598.8889,39.992,,-1.029468695,-15.56124126,0.079184555,0.055879776,,,0.018971623,-0.205244611,-1.050979066,0.389623801,-0.063468474,0
5611.111111,4.8,-4.353079367,-0.079262385,30.30538422,0.015672311,0.31777394,-0.527446163,0.085010983,-0.053125503,-0.729589534,0.798406669,,0.395164847,0
163352.2222,51.92,,0.173979675,10.22612662,0.01206315,-0.281192067,-0.388261603,-55,0.002116885,-0.088820892,-0.133257731,-0.545956247,-0.319676017,0
79245.55556,3.096,-2.782781969,0.12360163,-15.57486263,-0.032778456,0.274740965,-0.437773111,,0.020298921,-0.107617184,-116,-25,,0
80767.77778,44.8,-0.787582733,-0.228241671,-8.365122297,0.009972794,-0.006527819,-1.011033836,-0.003021704,,-0.103170106,1.078036649,0.23320617,,0
86383.33333,0.552,7.088546293,-0.233424661,6.664510781,0.003475828,0.713457045,1.205690481,-0.002110652,-0.079401496,-0.188618422,-0.088510898,0.28131003,0.561100618,0
40532.22222,96.32,,-0.240067371,-3.977368213,-0.04477219,0.03331012,-464,,-0.058231023,0.239396505,-49,0.125561815,,0
172872.2222,0.8,-2.93572288,0.209744872,,0.012758006,0.146689086,,-187,,0.623018577,0.103322324,,-0.160003411,0
65242.22222,23.96,-7.842252838,0.101675742,4.307905411,-0.005719394,0.362626988,157,,0.042316837,-0.193897354,-258,1669,-1.479378177,0
138914.4444,53.6,3.202084121,-382,5.277441208,0.025400425,-0.213574904,-1.647806777,0.113292917,-0.02295061,0.175877565,1.4847224,-0.079230247,0.312742089,0
98112.22222,0.616,-5.211492613,0.275776285,-61,-0.01855984,0.17584277,-0.053962049,1656,0.02806799,-0.061592254,-0.030072878,-0.343662887,0.166880159,0
177620,101.352,3.523668544,0.360884009,,0.027434869,-0.413459394,-13,0.177413163,0.010592728,0.023059577,,0.091551717,-1.190068529,0
7604.444444,93.6,-8.177002722,0.337416926,-0.6516498,0.026737035,-299,2.359178314,-0.297485657,,-0.400301855,0.080736057,0.235865014,0.659955886,0
2712.222222,13.72,,-0.017515104,10.57539229,2.59E-06,0.316413941,0.215933094,-0.083395028,0.016245699,-0.124795038,-0.123145309,-0.048610328,-0.358181498,0
163433.3333,511.984,1.197944032,0.76235867,0.246562095,0.000751377,-0.508482469,,-0.533279192,-0.01938677,0.187986683,-0.035097982,-0.344340019,-23,0
154728.8889,13.048,1.450027163,,-7.950748762,0.035954687,0.379740133,1.214917513,0.28108351,,-0.019138183,-0.000503784,,0.532311169,0
57104.44444,311.128,-7.814040285,0.104185927,-11.56407679,-0.019694266,-1.505846791,-0.907661736,1.118885703,0.101353556,0.077237076,0.223219619,0.435450434,0.356656083,0
43706.66667,16,-2.057695354,0.353700645,5.959965689,0.009522264,-0.248112386,1.314399394,0.153117678,0.01982149,-0.166560374,-0.360959047,-0.086440902,0.320159605,0
38198.88889,52.44,-12.87655093,0.154781845,-0.187847588,-0.017953739,-297,-1.071190149,-0.02861226,0.063303073,0.048205805,42,0.15588812,-1.487636949,0
147276.6667,96,2.452143214,0.403652179,1.991525366,0.009859037,-0.489324791,0.188931527,0.116442375,0.030530449,0.001688973,-0.508178807,-0.247764437,0.685947367,0
22547.77778,1.432,-18,-0.500505995,-8.330961743,0.059066027,0.377039669,,0.031419129,0.114599754,-0.5096959,-0.037974139,-0.185194875,-429,0
52545.55556,36.544,-1.287996117,-0.286238318,-0.212197933,-0.022449867,0.012801314,17,0.00757409,-0.003192042,-0.090291799,,-0.162971942,0.672825015,0
127218.8889,3.304,-3.079230477,0.367638224,-15.95695807,-0.029790078,0.301942313,-0.069862932,-0.03507747,-0.034683222,-0.041133363,-183,-0.692390943,-0.348846251,0
36751.11111,43.2,-3.557307256,-202,-11.81873452,-0.02075339,0.058778628,-1482,-0.219806116,0.03508994,0.161626394,-0.01452451,0.369866199,0.567194337,0
59648.88889,25.52,-3.654785469,0.522303414,9.858886161,0.019627382,-0.118584809,0.497672494,0.049636244,-0.003253224,0.076727555,0.958063093,-0.231877737,-1.358230653,0
35994.44444,140.4,-85,-0.079749773,-1.275337327,-0.121820073,-0.391045257,-1.614659887,-0.420850745,0.077809383,0.015798902,-0.08190539,0.661040772,-0.443314915,0
157830,0.608,-181,0.208068886,30,-0.016094823,0.077592221,-4,0.090301568,-0.016329208,-0.101744488,,0.083681228,-1.309859785,0
156532.2222,49.968,-98,-0.043504113,-7.991196665,-0.000643718,0.087480126,1.223437632,0.199243057,0.04478597,0.222329226,0.232721063,-136,1.127018147,0
78438.88889,27.984,-11.77837803,-0.085083266,28.41205205,0.046784144,,172,0.077595438,0.058004611,-0.014226312,0.512539205,0.554084952,-1.001585682,0
187508.8889,31.84,-68,0.607866258,-15.33099681,0.003404549,0.243446138,1.384565795,-0.258085967,-0.07166166,0.227072141,-225,0.761196269,,0
44260,0.616,-7.228323815,-0.699167565,-47,0.031094633,-248,-68,3.390042962,0.17101325,0.057155211,,0.597064393,-53,0
98492.22222,7.192,3.453234273,0.367892084,10.29529702,0.033222883,52,-3.336984001,0.292255224,-284,0.156531098,1.67297859,-0.304537382,-0.45299257,0
186914.4444,30.8,-3.658201244,-0.100491345,0.324489339,-0.029245869,-0.123155045,,,0.033697175,-0.038437295,0.366402634,-0.508416011,1.802487061,0
161811.1111,5893.6,50.31875653,-2.562550806,-9.392902235,0.079232851,-13.19916625,8.276552085,,-0.144437906,-0.399466844,1.773515975,-192,0.11805573,0
175832.2222,35.096,0.384041653,-0.949831948,,0.044299999,,-1.355617047,,-0.01407988,0.197498991,-0.221110974,-0.285993749,0.633837834,0
67902.22222,12,-7.329103274,0.730902427,-3.207757086,0.00675716,-0.091836883,0.409233461,0.206935086,-0.007159673,0.341635262,65,-0.147579915,0.389806393,0
183886.6667,1.032,9.577225917,-0.025171237,-177,-0.025889433,0.026704272,0.066856561,0.053136605,0.040995905,-0.076469508,0.369652705,-0.408900546,,0
83435.55556,12,-5.761790473,0.61037888,41.27089461,-0.027661426,,0.963121534,0.090848372,-169,0.074138107,-0.067864798,-0.096318644,-0.02217523,0
148300,3.032,12.97097579,0.486433078,-0.139055918,-0.013725729,0.712843214,0.846332781,-0.3209254,-305,0.221068881,0.340073434,0.222476378,-0.217119193,0
54468.88889,122.4,-3.457544463,-0.141512874,16.13556663,0.057909499,-0.227879583,-161,,-0.014271209,-0.027483343,0.011969196,-0.025453023,,0
83485.55556,27.696,-8.327933213,-0.102082111,,-0.037735979,0.166361333,,,-263,0.247942769,-0.032821838,-0.102267707,-0.600884523,0
89604.44444,0.8,1.766498931,-0.285548022,-7.128838876,0.02046242,0.151592116,0.271188194,0.051313098,0.049373864,-0.036394925,0.392359048,0.045234054,0.455196413,0
15036.66667,8,-3.838089044,-0.263794607,7.783791157,0.006232126,-0.001372217,,0.105746612,-0.084716336,-0.249766425,-0.207612356,0.020212186,-0.615620928,0
35630,80,,-0.134972495,5.900988044,-0.025326913,-0.284455491,-1.58621939,,0.042349616,0.223353209,0.190101114,,,0
52113.33333,12.136,-800,0.664203438,18.82960137,-0.018750594,-0.230225626,0.296695349,0.177170958,0.004364801,-0.328197959,,-0.006156687,-0.214373855,0
132631.1111,155.4,5.043569825,-0.095508141,-3.139230011,0.003368748,,0.506848692,-0.126719439,-489,-0.139646724,-0.692923155,,-0.75103366,0
122858.8889,24.216,4.354903965,0.215918216,,0.012174191,0.265147168,,,-0.120792229,-0.139161949,-0.665052205,0.151792141,-0.164030946,0
47695.55556,7.864,,-0.199960386,-0.708495006,0.007429623,0.444188553,-0.957723084,,-0.053136674,-0.203970014,0.267901919,,0.679181122,0
188176.6667,8.632,-27,0.155457474,-21.66550767,-0.000197061,-0.153865496,1.053209342,-0.035480557,0.122710499,-0.170274774,-0.961792144,0.367848043,0.219109879,0
172984.4444,72.864,-6.239192817,-0.205471055,-7.162559718,-0.031724727,0.088767954,27,-0.158753129,-0.0311062,0.047213293,-0.253258162,0.262496671,,0
122716.6667,11.192,-0.068139133,0.215677625,-1.08482047,-0.000647819,-422,0.80380564,-0.213695355,-323,-0.028774404,0.439236449,-0.370740129,-0.150074061,0
155694.4444,22.016,11.04892421,0.022611234,7.109317157,-0.013511544,,1.8274321,0.055180341,-0.031481208,-0.231562462,0.540990239,0.220112213,-0.423456555,0
173114.4444,3.2,7.236251518,,-0.392313754,-0.028293511,-0.046759553,1.400942172,0.054357676,-0.008449564,-0.236286967,0.639157922,-0.335124194,-0.896100263,0
161967.7778,15.68,18.21403088,0.194623974,16.07906238,0.001409841,-0.027939501,-3.448527108,0.086984262,-0.060875719,0.092367496,-0.747639228,0.3929482,-0.21796021,0
128074.4444,15.992,9.808291016,-0.117379687,-8.088588777,-0.016194018,-0.015521106,12,0.070275751,0.077635281,0.182917768,-0.002319805,,,0
179682.2222,9.2,,-0.075625414,2.062229219,-0.02415928,-0.092035542,0.290953567,0.123306091,-0.019485416,0.166336612,0.696696074,,-1.16708332,0
55670,96.32,-6.711805014,-0.384116705,-2.808257171,0.036109357,-1.093706787,,-0.651622888,-0.020830404,0.137240461,-0.271986104,-0.177189708,98,0
62955.55556,25.168,-5.885818649,-0.058273255,13.27717756,-0.030199895,0.160885022,,-0.136180014,-0.005900941,-0.117768789,-0.150551631,0.152800794,-1.030905321,0
145744.4444,26.472,,-0.268316596,16.36349348,-0.029009382,0.417488181,147,1018,-0.033508369,-0.129826474,-0.023721043,0.305152243,0.592307126,0
56982.22222,1.2,0.017299954,-0.11338511,-3.622050777,-0.035772633,0.2930467,-1.198772004,0.056745578,-0.039286061,-0.098572763,1.621629251,,0.32130227,0
187853.3333,7.328,1.033694925,,-365,0.000386542,-0.139709713,0.503919499,0.120823124,-0.006315566,0.155080732,-0.117702756,0.363155523,-0.908917485,0
162958.8889,23.92,-900,31,4.21426596,-0.009739504,-0.367466847,53,0.18795246,-238,-0.1777177,0.331042375,0.029535563,0.303803255,0
84850,17.592,38,0.036498701,-0.755597395,0.005248185,0.233818269,0.24908701,-0.053738472,-0.022228171,0.047076526,-127,-0.142957532,,0
118007.7778,9.016,,,-0.196121067,-0.035230268,0.182201629,-0.365138723,-0.026369622,-69,-0.203730167,0.56438861,-0.18019576,1.10101855,0
167208.8889,4.2,-0.585009982,,7.712757644,-0.009020398,0.224747921,1.173090921,0.119015789,-0.028703025,0.041768686,0.001928083,0.067766532,,0
90274.44444,15.32,39,-0.247226267,31,0.002559914,0.097361298,0.593481167,0.010163602,-0.007407252,-0.258112359,0.395889268,0.020922083,,0
41813.33333,36.496,12,0.363674998,15.33241726,-0.023936536,-0.183375723,732,0.040773832,0.008270553,-0.18710104,-0.204386803,,0.462704768,0
140288.8889,14.4,2.532598572,0.384366083,4.532782289,-0.02142099,0.216804669,,,-0.062585176,0.631255885,,0.190342419,-0.276092662,0
122297.7778,31.88,-1435,0.646814422,-0.923116317,0.00442015,-0.173378859,167,0.138894026,-0.066158741,-0.52964871,0.562173849,-0.293026337,0.840366874,0
128020,22.4,,0.672347296,-4.107660231,-0.010274181,0.187693526,1.477243069,0.387481321,0.008744346,0.1382849,0.31939384,0.736887976,0.408185314,0
107534.4444,19.824,9.099071504,0.207022038,37.35181085,0.023679042,0.153951015,-4.305991145,0.081328014,-0.110336568,-0.341866933,-62,0.049269351,0.85268637,0
167257.7778,7.992,-1.686597105,0.262664068,-7.834511352,0.032349791,,0.206201205,0.12316306,0.033949203,-0.328756683,-0.099121279,0.516303654,0.623234467,0
166434.4444,118,4.099525777,0.308523425,21.05447098,0.015104768,0.084203242,-87,0.518131444,-0.020576681,-0.210090005,-0.12049164,-0.099454407,-0.06141849,0
41836.66667,2.064,-7.364026102,0.040154937,-4.492708572,-0.0076109,0.303869035,,-0.117455433,,-0.000582735,-0.493623835,-0.193117475,-187,0
65636.66667,3.408,,-0.34798153,-8.312451928,-0.012848785,0.181418986,,,0.016876347,0.007425036,-0.953702534,-0.009152924,0.053741038,0
132492.2222,97.032,5.923295895,-0.154963864,6.881597231,-0.005296007,-0.125672638,,0.037699382,-498,0.169591835,0.050171172,-0.25102725,,0
128018.8889,16.984,9.362344953,-0.220304282,23.9807049,-0.09858807,0.476054415,75,-0.274408751,0.100737987,-0.049032824,-0.497173901,0.364410816,-1.224446678,0
181028.8889,136.96,0.565768153,-0.010024027,6.021029332,-0.013435069,-0.111488765,45,-0.267401856,-0.013353011,-0.097987541,-0.576414354,-0.135871177,,0
156812.2222,0.52,-170,0.092437983,4.532457277,0.012391355,0.552951821,-0.612710059,-0.108453967,0.010898431,-0.13255411,,0.422201649,0.364987029,0
2863.333333,27.504,-8.046402791,-0.086021569,,-0.017628879,0.024562373,1.329644235,0.101249014,0.01693306,0.204172576,-0.401325425,-0.149241495,,0
26055.55556,15.656,-7.698157504,0.165065272,-15.96489212,0.094207867,0.193463396,,0.072573181,0.038167106,-0.54793072,0.529939436,1161,-219,0
162993.3333,274.68,-6,-0.463781083,4.511200592,-0.003958614,-0.347181435,-0.377815045,-0.169144089,-312,0.322290751,-0.47490485,-0.652396472,1.784479015,0
65377.77778,55.92,-2.845358305,0.295389684,13.77015754,0.034737326,0.018076354,1.396639778,0.246864716,-0.055322955,0.238125204,-0.223166725,-0.612414108,0.149443728,0
157244.4444,23.96,,0.289017384,-21.45095837,-0.032598132,-0.300747428,-0.273420379,-0.004175703,0.010075106,0.101824033,-0.22884146,0.399745656,,0
78263.33333,12.8,-9.112189131,0.103281989,-7.632209033,0.024032429,-181,1.367224381,-0.036763307,0.032487521,0.029602026,-0.314269236,-0.330322157,0.012705129,0
168941.1111,1832.04,23.10399327,-0.387974757,28.64186208,0.053068773,-1.991827024,1.278004512,-2.059799683,-0.065376653,-0.111282986,-0.162023159,-0.359806135,-1.197036213,0
77917.77778,92.192,-111,-0.084157052,-15.11163214,-0.004409099,-0.090193271,,,-315,-0.269930128,0.912141565,-0.102497945,-0.713876291,0
74908.88889,0.8,-8.172472441,-76,-3.035975605,-0.019874931,-0.294978524,-0.500445217,,0.065188134,0.191068124,-0.440659169,0.366263317,0.051367685,0
150651.1111,1.584,6.622785131,0.002117586,-335,0.015185371,-0.0707083,-1.189624688,0.149394849,-0.029127531,0.004347245,1.562491736,-0.155158753,-0.477399685,0
159177.7778,43.2,-2.65107434,,-20.16598526,-0.003721488,0.007091104,0.334490979,-0.148329039,0.008650004,-0.202261576,,0.374126628,0.475382415,0
57137.77778,131.664,,-0.321792919,3.018916651,0.03007059,-0.056596365,-196,-0.067422513,-0.028304976,0.063960809,-0.082742996,,0.484467712,0
140147.7778,4,-56,0.419452302,,0.009834546,-0.376630831,0.153781306,0.174861691,0.057953473,-0.384071672,-193,,0.023147633,0
147277.7778,104,-7.109566326,-300,22.85251818,-0.013128321,-0.13063162,-68,-0.10060145,-295,0.087334155,-0.111027354,-0.19066836,0.642880844,0
96074.44444,3.824,,-0.012843371,0.853425048,-0.000341035,0.007980768,,0.061196496,-0.011849161,-0.283269752,,0.326541097,,0
68144.44444,35.376,1.86067054,-0.03129865,-14.27446513,0.012720415,-0.073172014,,-0.044360905,-0.004702209,-0.040998257,-0.952327151,0.006621422,0.535386919,0
59177.77778,4.928,,-411,-4.236471428,0.034438803,0.21045855,1.059495529,0.054727847,-0.01964063,-0.17019013,-0.39619179,0.000507156,69,0
32277.77778,400,80,,-12.53975893,0.001177523,-0.33900638,-0.340862021,0.233554866,0.051022225,-0.190317927,-0.192250521,,-1.392274626,0
68286.66667,35.896,-10.21881648,-0.39530455,20.12749984,-0.036341884,-0.008583838,-195,-0.100320276,-354,0.270848802,-0.076288219,0.154731124,0.326294574,0
179703.3333,5.712,-0.627064822,0.213713632,-2.544286825,-0.011011635,0.201654629,0.629089447,,-0.019245405,0.06549206,0.460708077,-0.223510138,-0.233233992,0
87374.44444,60.848,-4.881859806,0.130775502,-13.26531787,-0.003178788,,0.016021798,-0.079376193,0.033168667,0.024917778,,0.425641336,0.035387603,0
94968.88889,682.392,,-0.188679429,-19,0.050636288,0.047974407,191,0.075940889,0.0134115,-0.014289584,-0.219531076,-0.418914132,,0
168020,37.584,-4.748010897,-0.030721258,4.654307728,-0.027806638,0.211331038,,-0.025333661,-0.006541893,-0.214455446,-1.028916205,0.013123577,0.894333374,0
48984.44444,367.12,-3.245329118,-0.56213214,14.79263032,-0.001575523,-0.443254777,-0.94485822,-0.315360611,,0.345255682,-0.06322232,-0.449389077,0.850764443,0
156852.2222,25.6,18,0.145247228,-4.705476077,0.021250943,0.328724759,0.920770595,-0.00588027,47,0.059987107,-487,0.012158056,,0
65260,41.16,,-0.354849205,18.40540463,-0.056738119,,-1.69259602,-0.112638705,0.041624486,-0.099084263,0.26816284,-0.204270417,0.580120416,0
152763.3333,18.752,-2.005527489,-1.164978647,16.34732005,-0.050405468,0.435777379,1689,-0.201957592,-376,-0.062514627,0.035545021,0.387478158,-0.765073344,0
94051.11111,0.8,-0.829697252,-0.306496983,,0.021962254,0.071655946,-0.539470823,0.093115042,-0.020103511,-0.095054201,0.241220009,0.194743765,0.339880962,0
40274.44444,7.992,-13.58466435,-0.073894363,3.022789717,0.043335165,0.185167704,-106,,-206,-0.06191769,-0.394909969,0.119037129,,0
151328.8889,4.312,171,0.195987138,-3.238935826,0.014865983,-273,-57,,0.075434784,-0.271204017,0.654242144,0.478998297,0.469215869,0
126933.3333,2.992,-2.569098781,0.140384586,9.820885658,-0.001492481,0.278892706,1.172139739,-0.06328977,,-0.190513277,-1.161086505,0.489235176,0.247823291,0
55366.66667,7.992,-2.460043955,-0.297157037,-3.681702048,0.011024903,0.079375276,,0.080049373,-0.023651711,0.087572921,-0.316045748,-0.298625228,0.969226074,0
132625.5556,181.328,11.18714692,0.165216498,-1.597701063,0.010649261,,-4.742975854,,83,0.011981841,,-0.054192215,-0.824681001,0
157891.1111,48,10.2528828,-0.007741226,-6.745968224,-0.031186459,-0.022834638,-0.117842062,-0.035090944,0.085584585,-0.254837692,0.413263422,-0.215291743,0.130556747,0
48825.55556,70.536,-6.96319996,0.568611591,-2.004333563,0.005125651,0.073039846,0.137132319,-277,-0.03672115,0.206945407,,0.07672557,1.209630487,0
140231.1111,12,-4.08182561,0.742578882,8.91191147,0.003911739,-0.066582024,0.361556908,,,-0.399249124,-0.475573408,0.051668855,0.268262932,0
162660,960,-308,-0.202618101,-13.08488625,0.001848666,-1.126672151,1723,-1.158533503,-0.022513373,-0.066458758,-188,0.025822704,-0.025809546,0
168632.2222,0.792,2.371923033,,,0.006165659,0.44504765,1.587214081,-0.269708797,-0.002362798,-0.115342542,-0.024084259,0.554637372,-267,0
42443.33333,63.2,-4.628583718,,15.87402577,0.047489136,-0.631362746,-3.483534529,-0.197373505,0.020983556,-0.033650781,-0.91430367,-0.178411845,,0
75301.11111,2.4,,0.079523311,-9.692595812,-0.045274784,-215,-0.540681897,-0.046204629,0.086427787,-0.180454145,-316,0.307902255,0.025809361,0
33005.55556,12,-325,0.366025919,9.760355239,0.02320245,-0.269598243,0.731551726,0.197340576,0.01078208,-0.013159416,,-0.060515776,0.270596701,0
55538.88889,0.6,-4.965989516,0.507857582,78,0.041106627,-36,0.655972026,,0.028896837,0.210266738,-0.192783154,-0.039544583,-1.037869298,0
141408.8889,129.168,-2.215293078,-0.250984896,-8.637999043,-0.017833978,-0.05133712,54,0.294558105,-0.020920188,0.32325855,-216,0.27091265,1.415681965,0
94023.33333,38.944,-2.432845624,,-7.524450796,0.007533225,0.035179448,118,-324,-0.010316501,-0.062571738,0.152499303,-0.278444572,-167,0
169652.2222,18.656,-335,0.113960215,5.443239166,0.041431239,-0.316094281,0.166427373,,0.011979524,0.008548299,-0.062076097,0.123672049,-0.906127151,0
141125.5556,0.8,5.795197612,-0.299296598,9.796271495,-0.108510371,0.317886627,-289,0.125859529,-0.080947841,-0.289721131,0.198306892,0.652651717,-0.216014982,0
142918.8889,6.4,,0.744571939,-0.436294001,0.033792152,-0.256606364,0.752311132,0.108896182,0.061846662,-0.166382617,-0.020117771,-0.004416605,0.322386115,0
30506.66667,39.192,-9.912722877,0.563052092,-25.49439932,-0.006340974,-0.123919196,,-0.186147926,0.035527891,-0.07339937,1.071487944,0.474444697,,0
141271.1111,1.432,2.640636583,0.194197033,-9.320676089,-0.005253063,0.214925207,0.372600763,36,0.029641939,0.327124207,-0.073049219,-0.373341334,-0.195989649,0
86076.66667,0.712,-144,0.059157657,-4.827712763,0.043569178,0.036924035,,,0.017446775,0.017816041,-0.007758662,-0.209202287,0.150694,0
159168.8889,412.16,0.878586909,0.50423687,-25.40718115,-0.058128812,-0.219779633,-2.405388395,0.151883246,0.014241462,0.015780796,0.326838466,-0.390054028,0.657402979,0
83098.88889,2.152,-7.423599726,-0.000540885,-1.706361948,0.005145622,-243,,-0.082137122,-0.013338367,0.169445213,-0.639763981,-0.259866417,-0.089814844,0
89878.88889,18.16,-8.073926382,-0.238703233,2.513021768,-0.046272995,0.2844096,-1.899601368,-404,,-0.212200336,1.237902779,0.484787608,,0
153721.1111,1.032,0.60493903,-0.0592196,1.422325654,-0.030335961,0.242855129,,0.041368349,0.038914283,-0.011634584,-0.504194119,,-1400,0
59995.55556,16,-2.243010939,0.065780617,-9.765139121,-0.016746025,-0.025836703,193,,-42,-0.147387216,-0.06147127,-0.118810217,-1.39175492,0
139570,19.992,5.562187857,0.202590167,-26.31311982,-0.016138953,-0.192189874,80,-0.042650818,58,-0.040846989,-0.581702689,0.366832492,0.214009,0
59235.55556,6.8,-1.22775705,-289,-20.26730508,-0.035678513,-0.092017914,0.686606233,-0.095855506,0.02770307,-0.384496205,0.422416622,-0.181012452,0.665420755,0
86926.66667,5.312,,0.228649512,-10.89792051,0.020954113,0.44092376,0.892034793,-0.290289016,,0.021376316,0.06935754,-0.212619728,0.276882351,0
76113.33333,8.784,-5.971790074,0.148882839,10.18915333,0.03676422,-125,-2.447221731,-0.021487567,-0.021990025,-0.037921022,1.63094492,-0.026718652,-0.340541193,0
62980,28.544,-9.482729605,-0.057702462,26.48671934,-0.044637531,,2.053258891,0.421021361,0.040830477,-0.294620787,-0.216535031,-66,-2.144621504,0
184385.5556,22.016,0.551219442,-0.068896258,0.426890835,0.04316745,-0.180394039,-2.081346955,648,0.005382249,-0.109075908,1.335723234,,-0.408549052,0
147630,60.16,-7.720670631,0.236105218,-15.54073326,-0.069352711,,1.380426576,-0.008921948,0.034749586,-0.180169258,,0.580640538,-0.171349954,0
83630,2.392,10.15192946,-0.383935802,2.778845485,0.067944754,0.45125931,-0.425218101,0.058669092,0.163947759,-0.033691527,1.097323973,0.213116853,92,0
79392.22222,35.208,50,0.270308431,-14.93510119,0.027143062,0.1246708,-488,-0.065294319,,0.010469175,-0.918751115,,0.815263137,0
69034.44444,12,-87,0.529487393,-26.95532775,-0.007553904,0.374978196,69,-0.054813625,-0.02267943,-0.109317803,-87,0.153746362,0.517563533,0
125080,71.272,,,8.778143553,-0.02502934,-0.292892334,1.640142128,0.047269447,,0.163332841,0.067593732,0.372748835,1.142721702,0
161413.3333,1.584,3.843149554,-0.117427675,0.671853153,-0.008767211,-0.03345703,1.590218533,0.137590899,-0.034128738,0.1496062,-0.51011877,-251,-0.223771744,0
94168.88889,118.648,-4.856968285,0.977545232,33.74355447,0.01322561,-500,,,-0.022689342,0.061954986,0.020039339,-0.003005175,1.369580189,0
37240,9.344,-3.267303568,0.058076226,-0.095891931,0.0179271,0.414678035,-0.350805928,0.007627904,-0.046843383,-0.123239273,0.2838509,,,0
140396.6667,391.2,14.70136226,,2.714191664,0.016002399,-0.511675766,-196,-0.427220888,,0.024999601,-0.751109134,,-0.653325679,0
121991.1111,168,2.320533528,,-23.64455292,-0.016067691,-0.395142562,0.282550006,-0.205081927,-0.058210907,-0.558412112,0.31712662,0.426833311,0.19641743,0
89994.44444,19.2,-3.847143588,-0.255826833,2.27451987,-0.015256189,0.295872741,1.211694713,-976,-0.047299267,0.219812185,-75,0.155465057,0.482809973,0
88987.77778,2.152,183,-0.152183412,-3.164764025,-0.020134281,0.151621056,0.917663917,0.015488582,0.003965497,-0.260604049,0.110331947,,0.002977578,0
95947.77778,365.808,-3.644434493,-0.071574064,20.5957516,-0.017943674,-0.002071014,-3.411239966,0.239000971,-0.004532199,-0.082412735,1.130795771,998,0.369636972,0
143255.5556,7.224,0.961692365,0.197532386,-4.158568092,-0.009850987,,,-151,43,0.10138573,0.399901165,-0.230127884,-0.231396203,0
136846.6667,2.28,-8.278782137,-0.213039926,-10.65136145,-0.025381868,0.002666846,-0.662719485,-103,-0.019343239,-0.18550817,-0.202713689,0.12486945,0.740760669,0
73806.66667,16.72,-4.149747609,0.150292788,12.80883086,0.034187842,-0.162927832,1.039374079,0.224182945,0.006444726,-0.085856855,-189,-0.383232704,-1.317359825,0
145426.6667,55.2,103,0.462265863,-95,-0.00675368,-0.462657821,-1,0.195711566,0.003195772,0.238905464,-0.152066015,-0.016811597,0.302884118,0
65214.44444,0.8,0.10775927,-0.38580397,-5.341737378,0.030154471,0.170846822,-148,0.077095813,0.051567251,0.11899337,-0.763218143,-281,0.552676029,0
86533.33333,7.152,-3.69582647,0.026848664,-6.309866016,0.00724095,0.354483349,-246,-0.026982985,-0.01273387,0.189880588,0.061088493,-0.241283248,,0
140835.5556,7.52,-11.07411065,,-8.329753066,-0.019431356,0.069121665,,0.005923972,-0.005900281,0.552869495,0.054064626,0.198975983,0.40327214,0
102954.4444,182.56,2.978846577,-1.008257036,,0.081525529,-0.082300504,,0.004948519,-0.114048906,-0.147455397,-234,-0.638889103,0.885862576,0
75376.66667,77.144,-7.247959266,0.018434212,14.30984352,-0.00135658,0.22773147,,28,0.063774481,0.026059169,-0.125197827,-0.047273217,-0.217991537,0
84705.55556,36,-3.719779044,-0.282247369,-13.53856811,0.013671205,0.001593542,-0.193968041,-0.016358465,0.011426679,-0.209133054,0.54268362,0.078435669,0.473278352,0
152197.7778,1.584,13.85770306,0.154838301,-2.587293267,0.005412201,-0.038503796,-4.078469969,0.06201933,0.032912945,0.059146012,-0.578700548,-0.418230564,-0.338064296,0
4038.888889,253.264,1.589240984,0.099133848,41.06164369,0.073750384,-0.400147616,-2.147757863,0.002060011,-0.095693995,-0.485960041,1.285510512,-0.174480977,,0
101021.1111,16,56,-0.250977842,-3.047287921,-0.027816573,,,0.029023128,-0.101019711,-0.322593037,0.49894498,-0.159529059,1.212883282,0
183055.5556,20.72,-9.710942124,0.695487861,-224,0.053996703,0.158635786,,-300,0.001772817,0.117744688,-0.066901978,0.223458067,-81,0
104994.4444,63.2,6.277680606,0.053376853,-6,0.027833131,-0.230734119,,-164,-0.118711894,-0.067863281,0.55936727,0.086493389,0.076557341,0
138741.1111,15.168,-12.72387078,-0.746354135,-18.87587024,0.059567673,0.054101593,-935,,0.047817538,0.496521208,0.443828806,0.368965208,0.200228887,0
115023.3333,5.016,6.941333824,-0.149778054,-6.678190117,-0.002769424,0.042470685,0.818882228,0.117271762,-0.051418433,-0.197829958,-0.565023751,-0.436948962,-0.16275594,0
